# AlexData of ../../../../../../data/Kati/2014/7 jan 2014/Alex oligo2new 10min.t3r
# BurstSearchParameters:	burstSearchMethodSingle=0	burstSearchMethodDual=2	channel selection=0	M=3	L=40	T=0.0005	LeeWinSize=8	LeeVar=5e-06	MaxIPT=0.00012	MinBurstrate=15000	MaxBurstrate=100000	MinBurstSize=40	MinBurstSizeDex=0	MinBurstSizeAex=0	MaxDuration=0.01	
# FRETparameters:	MaxS=0.750185	MinS=0.280812	MaxPR=1.00852	MinPR=0.758296	MaxTgTr=5	MinTgTr=-5	gamma=1	crosstalk=0.03	directExc=0.03	scaleDonor=1	bg_Dem_Dex=389.7	bg_Aem_Dex=471.18	bg_Dem_Aex=127.37	bg_Aem_Aex=1300	dutyCycleDex=0.547889	dutyCycleAex=0.452111	
# 2637 bursts were analyzed.
# startTime	duration	proximityRatio	stoichiometryRatio	numberOfPhotons	n_Dem_Dex	n_Aem_Dex	n_Dem_Aex	n_Aem_Aex	durationDonor	durationAcceptor	proximityRatioRaw	stoichiometryRatioRaw	type	startIdxDonor	startIdxAcceptor	startIdx	stoichiometryFraction
315.831	0.0028901	0.986053	0.27523	105	1	30	0	74	0	-0.0003869	0.967742	0.295238	1	762991	762898	762898	0.379748
315.9	0.001952	0.755587	0.040358	63	1	4	1	57	0	-0.0001318	0.8	0.0793651	1	763184	763156	763156	0.0420553
316.145	0.0023401	1.63851	0.0199251	43	0	3	1	39	0	-0.0008014	1	0.0697674	1	763649	763639	763639	0.0203301
316.193	0.0029271	0.155362	0.829256	58	38	9	1	10	-0.0010174	-0.0008011	0.191489	0.810345	1	763769	763766	763766	4.85671
316.464	0.0030645	0.813155	0.241567	102	5	22	1	74	0	-0.0014377	0.814815	0.264706	1	764439	764441	764439	0.318508
316.863	0.002501	0.974893	0.308875	64	1	20	0	43	0	-0.0012438	0.952381	0.328125	1	765392	765393	765392	0.446917
316.928	0.0018133	0.971533	0.508245	45	1	22	1	21	0	-0.0004195	0.956522	0.511111	1	765579	765576	765576	1.03353
317.257	0.0020125	0.586711	0.0634372	103	3	7	0	93	0	-0.0011148	0.7	0.0970874	1	766327	766270	766270	0.067734
317.51	0.0016086	0.927056	0.55837	43	2	22	2	17	0	-1.37e-005	0.916667	0.55814	1	766888	766860	766860	1.26434
317.531	0.0038238	0.789065	0.469585	109	11	41	1	56	0	-0.0006565	0.788462	0.477064	1	766975	766976	766975	0.885315
317.543	0.0017395	0.900134	0.503286	55	3	25	0	27	0	-0.0002011	0.892857	0.509091	1	767145	767121	767121	1.01323
317.782	0.002153	0.952469	0.646305	53	2	32	0	19	0	-0.0015458	0.941176	0.641509	1	767856	767857	767856	1.82729
318.045	0.0015953	0.9284	0.404902	60	2	23	0	35	0	-0.0003138	0.92	0.416667	1	768546	768515	768515	0.680396
318.05	0.002636	1.0375	0.370978	44	0	17	0	27	0	-0.0003924	1	0.386364	1	768653	768594	768594	0.58977
318.182	0.002221	0.862926	0.090462	46	1	5	2	38	-0.0012967	-0.0029396	0.833333	0.130435	1	768943	768942	768942	0.0994592
318.355	0.0020164	1.02517	0.349685	52	0	19	0	33	0	-0.0014581	1	0.365385	1	769404	769330	769330	0.537717
318.361	0.0016438	0.97474	0.601342	45	1	26	0	18	0	-8.44e-005	0.962963	0.6	1	769404	769392	769392	1.50842
318.522	0.0023434	-0.0263021	0.946286	72	66	1	0	5	0	-0.0003526	0.0149254	0.930556	1	769876	769874	769874	17.6171
318.988	0.0020301	-0.0193087	1.00454	46	44	1	0	1	-0.0003313	-0.0017986	0.0222222	0.978261	1	770832	770850	770832	-221.25
319.032	0.0021561	0.412992	0.4307	45	11	9	0	25	0	-0.0014216	0.45	0.444444	1	770979	770977	770977	0.756543
319.063	0.0021704	0.334231	0.497112	69	22	13	0	34	0	-1.33e-005	0.371429	0.507246	1	771111	771101	771101	0.988513
319.126	0.0021556	0.959187	0.340554	42	1	14	1	26	0	-0.0008174	0.933333	0.357143	1	771309	771279	771279	0.516425
319.131	0.0010901	0.797439	0.579867	77	9	36	0	32	0	-0.0001322	0.8	0.584416	1	771349	771337	771337	1.3802
319.132	0.0022827	0.693744	0.663489	95	19	44	0	32	-0.0002109	-0.0006427	0.698413	0.663158	1	771415	771418	771415	1.97167
319.182	0.0016321	0.301624	0.436888	51	15	8	0	28	-0.0006184	-0.0007842	0.347826	0.45098	1	771756	771754	771754	0.775845
320.219	0.0034145	0.0180865	0.961749	138	124	7	0	7	0	-0.0009038	0.0534351	0.949275	1	774223	774224	774223	25.1428
320.245	0.0014845	0.0283048	0.975533	49	44	3	0	2	0	-0.0008132	0.0638298	0.959184	1	774429	774428	774428	39.8721
320.377	0.0010694	0.959022	0.457724	43	1	19	1	22	0	-0.000397	0.95	0.465116	1	774827	774824	774824	0.844079
320.483	0.0016906	0.781394	0.0650627	48	1	4	0	43	0	-0.0010069	0.8	0.104167	1	775077	775078	775077	0.0695904
320.847	0.0022228	0.814673	0.0717206	43	1	4	0	38	0	-0.0008819	0.8	0.116279	1	775897	775865	775865	0.0772618
321.108	0.0023897	0.917091	0.539863	59	3	29	0	27	0	-0.0017065	0.90625	0.542373	1	776542	776541	776541	1.17327
321.115	0.0018998	1.02368	0.342503	53	0	19	0	34	0	-9.72e-005	1	0.358491	1	776660	776607	776607	0.520919
321.273	0.0009535	0.488283	0.213937	46	5	6	0	35	-0.0013323	-0.0011094	0.545455	0.23913	1	777113	777090	777090	0.272163
321.403	0.0019975	1.03305	0.249476	55	0	15	0	40	0	-0.0008533	1	0.272727	1	777477	777411	777411	0.332403
321.492	0.0021954	0.0489158	0.962323	49	42	4	0	3	0	-0.0022862	0.0869565	0.938776	1	777638	777657	777638	25.5414
321.947	0.0016244	0.930254	0.596327	42	2	23	0	17	0	-0.0009417	0.92	0.595238	1	779016	778991	778991	1.47725
322.307	0.0016439	1.08511	0.100203	44	0	6	0	38	0	-0.0008809	1	0.136364	1	779713	779663	779663	0.111362
322.357	0.0013594	1.00839	0.578666	62	0	36	0	26	0	-5.48e-005	1	0.580645	1	779864	779795	779795	1.37342
323.024	0.0012327	1.04425	0.107711	58	0	8	0	50	0	-0.0001574	1	0.137931	1	781220	781133	781133	0.120713
323.026	0.0008334	0.474178	0.122318	46	3	4	0	39	0	-3.17e-005	0.571429	0.152174	1	781220	781195	781195	0.139364
323.042	0.0019662	1.0182	0.405344	60	0	25	0	35	0	-3.5e-006	1	0.416667	1	781335	781262	781262	0.681646
323.222	0.0012561	0.10255	0.915542	41	32	5	0	4	-0.0011351	-0.0004904	0.135135	0.902439	1	781813	781807	781807	10.8402
323.487	0.0012604	1.08983	0.0574103	55	0	5	2	48	0	-0.0004321	1	0.0909091	1	782589	782569	782569	0.060907
323.522	0.0015423	0.503691	0.76474	41	15	16	0	10	0	-0.0007007	0.516129	0.756098	1	782677	782681	782677	3.25062
323.729	0.0013299	0.974136	0.55477	52	1	28	0	23	0	-0.0011256	0.965517	0.557692	1	783187	783147	783147	1.24603
323.926	0.0036935	0.36576	0.0578071	66	3	4	0	59	-0.0022423	-0.0008708	0.571429	0.106061	1	783625	783624	783624	0.0613538
324.019	0.0022764	1.32166	0.0307286	53	0	4	0	49	0	-0.0033662	1	0.0754717	1	783893	783841	783841	0.0317027
324.043	0.0035359	0.995264	0.494341	110	1	54	0	55	0	-0.0004947	0.981818	0.5	1	784023	783995	783995	0.977617
324.107	0.004007	0.02795	0.952223	78	67	5	1	5	-0.001376	-0.0013308	0.0694444	0.923077	1	784225	784224	784224	19.9306
324.148	0.0010055	0.0404926	0.98972	42	38	3	0	1	0	-0.0005969	0.0731707	0.97619	1	784385	784384	784384	96.2781
324.379	0.0025521	0.94523	0.402127	70	2	27	0	41	0	-0.0006019	0.931034	0.414286	1	784853	784843	784843	0.672597
324.538	0.0022901	0.980356	0.467315	59	1	27	0	31	0	-0.0002688	0.964286	0.474576	1	785317	785294	785294	0.877281
324.553	0.0015359	0.829675	0.565506	72	7	34	0	31	-0.0004062	-0.000967	0.829268	0.569444	1	785390	785388	785388	1.30153
324.555	0.0036599	0.754862	0.517647	126	16	50	0	60	0	-0.0001972	0.757576	0.52381	1	785459	785460	785459	1.07317
324.945	0.0009791	0.673394	0.0623413	41	1	3	0	37	0	-0.0001519	0.75	0.097561	1	786346	786344	786344	0.0664861
324.978	0.0068735	0.104039	0.534012	170	77	15	1	77	0	-0.0013344	0.163043	0.541176	1	786479	786493	786479	1.14598
324.987	0.0036026	0.0739851	0.22228	95	19	5	0	71	0	-8.5e-006	0.208333	0.252632	1	786703	786653	786653	0.285811
325.512	0.0012047	-0.0136707	0.914612	41	36	1	0	4	0	-0.0006196	0.027027	0.902439	1	787845	787844	787844	10.7112
325.675	0.00146	0.735936	0.0436855	63	1	4	1	57	0	-0.0008123	0.8	0.0793651	1	788157	788155	788155	0.0456811
325.927	0.0015651	0.976872	0.656251	46	1	29	0	16	0	-0.0002137	0.966667	0.652174	1	788805	788781	788781	1.9091
326.257	0.0025902	0.746113	0.796934	45	9	26	0	10	0	-0.0002084	0.742857	0.777778	1	789550	789541	789541	3.92451
326.864	0.0024435	-0.0432329	0.945482	70	65	0	0	5	0	-0.0031436	0	0.928571	1	790925	790936	790925	17.3426
327.183	0.0016185	-0.0171581	0.950073	44	40	1	0	3	0	-0.00261	0.0243902	0.931818	1	791675	791676	791675	19.0291
327.531	0.0012859	1.01463	0.469009	42	0	20	0	22	0	-0.0001573	1	0.47619	1	792560	792508	792508	0.883271
327.977	0.001244	1.01004	0.450481	61	0	28	0	33	0	-0.0015083	1	0.459016	1	793488	793343	793343	0.819774
327.988	0.003188	0.983543	0.349419	60	1	21	0	38	0	-0.0006168	0.954545	0.366667	1	793494	793495	793494	0.537087
328.021	0.0021765	0.128422	0.623764	45	23	5	1	16	0	-0.0013086	0.178571	0.622222	1	793649	793633	793633	1.6579
328.027	0.0011693	0.921005	0.655318	55	3	33	0	19	0	-0.0006909	0.916667	0.654545	1	793694	793682	793682	1.90122
328.107	0.0015662	1.08021	0.0561483	78	0	7	0	71	0	-0.0004467	1	0.0897436	1	794048	793970	793970	0.0594885
328.17	0.0015603	0.767194	0.4925	52	6	20	0	26	0	-0.000672	0.769231	0.5	1	794164	794156	794156	0.970443
328.56	0.0014798	0.197939	0.691775	75	40	12	1	22	0	-0.0010297	0.230769	0.693333	1	795100	795109	795100	2.24439
329.01	0.0022629	0.883111	0.549465	58	4	28	0	26	0	-0.0001504	0.875	0.551724	1	796371	796370	796370	1.21958
329.459	0.0036394	0.0692755	1.03006	77	69	8	0	0	-0.0004014	-0.0011758	0.103896	1	1	797371	797370	797370	-34.2682
329.505	0.003731	0.761701	0.0650407	84	2	7	1	74	-0.0003037	-0.0015665	0.777778	0.107143	1	797593	797592	797592	0.0695652
330.121	0.0026935	0.960998	0.284363	42	1	12	0	29	0	-0.0004451	0.923077	0.309524	1	799076	799041	799041	0.397357
330.474	0.0008421	0.96245	0.471282	48	1	22	0	25	0	-0.0006663	0.956522	0.479167	1	799938	799897	799897	0.891369
330.798	0.0026112	0.601441	-0.0367475	42	0	1	0	41	0	-3.2e-006	1	0.0238095	1	800737	800647	800647	-0.035445
330.801	0.0007985	1.07156	0.0542562	46	0	4	0	42	0	-7.31e-005	1	0.0869565	1	800737	800688	800688	0.0573689
331.071	0.0020875	1.2598	0.0377144	49	0	4	0	45	0	-1.49e-005	1	0.0816327	1	801478	801416	801416	0.0391925
331.206	0.0017908	0.844572	0.652548	98	10	54	0	34	0	-6.8e-005	0.84375	0.653061	1	801818	801816	801816	1.87809
331.445	0.0031407	0.0431431	0.980432	64	56	5	0	3	-0.0012576	-0.00115	0.0819672	0.953125	1	802484	802483	802483	50.1045
331.537	0.0029953	0.956338	0.40258	82	2	32	0	48	0	-0.0001694	0.941176	0.414634	1	802804	802780	802780	0.673865
331.707	0.0022551	0.0695685	0.987964	60	52	6	0	2	-0.0005723	-0.0025725	0.103448	0.966667	1	803209	803207	803207	82.0819
331.766	0.0017814	0.917376	0.523392	40	2	19	1	18	0	-5e-007	0.904762	0.525	1	803401	803386	803386	1.09816
331.885	0.0021737	-0.00710581	0.909333	66	57	2	1	6	0	-0.0005804	0.0338983	0.893939	1	803748	803746	803746	10.0294
331.947	0.0022035	1.40781	0.0186498	66	0	4	0	62	0	-0.0003915	1	0.0606061	1	804008	803930	803930	0.0190042
331.956	0.0037911	1.18178	0.045801	104	0	9	0	95	0	-0.0001795	1	0.0865385	1	804122	804010	804010	0.0479994
332.05	0.0028711	0.797746	0.47748	60	6	23	1	30	0	-2.04e-005	0.793103	0.483333	1	804354	804328	804328	0.913804
332.057	0.000771	1.00785	0.481821	45	0	22	0	23	0	-0.0006697	1	0.488889	1	804458	804409	804409	0.929836
332.275	0.0010479	0.93674	0.233044	55	1	13	0	41	0	-0.0001967	0.928571	0.254545	1	804953	804951	804951	0.303855
332.482	0.0021754	0.145139	0.0454538	43	2	2	0	39	0	-0.0003573	0.5	0.0930233	1	805499	805491	805491	0.0476183
332.489	0.0015475	0.725274	0.134815	48	2	6	1	39	0	-4.51e-005	0.75	0.166667	1	805543	805542	805542	0.155823
332.898	0.0038158	0.0523869	0.972177	69	59	6	0	4	-0.0007928	-0.0015618	0.0923077	0.942029	1	806526	806525	806525	34.9414
332.909	0.0034501	0.991173	0.369217	86	1	32	0	53	0	-0.000998	0.969697	0.383721	1	806636	806599	806599	0.585331
332.913	0.0020524	1.01736	0.485083	55	0	27	0	28	0	-6.7e-005	1	0.490909	1	806752	806684	806684	0.94206
332.931	0.0006792	0.961095	0.492991	46	1	22	0	23	0	-0.0014642	0.956522	0.5	1	806779	806755	806755	0.972353
333.931	0.0022332	-0.766624	0.057864	48	5	0	0	43	0	-0.0003299	0	0.104167	1	808822	808823	808822	0.0614179
333.967	0.0015925	1.17829	0.0406026	50	0	4	0	46	0	-0.0005492	1	0.08	1	809034	808972	808972	0.0423209
334.211	0.0029395	0.820468	0.106293	77	2	9	0	66	0	-0.0007752	0.818182	0.142857	1	809678	809639	809639	0.118934
334.221	0.0024431	0.939419	0.107698	78	1	10	1	66	0	-0.0011638	0.909091	0.141026	1	809805	809733	809733	0.120697
334.402	0.0025651	1.02032	0.486107	59	0	29	0	30	0	-0.0003249	1	0.491525	1	810319	810260	810260	0.94593
334.57	0.0010413	1.01334	0.369882	47	0	18	0	29	0	-0.0003438	1	0.382979	1	810748	810699	810699	0.587005
334.579	0.001249	0.923205	0.46217	51	2	22	0	27	-0.0014014	-0.0014187	0.916667	0.470588	1	810812	810771	810771	0.859324
334.617	0.0006138	0.931445	0.268094	49	1	13	1	34	-0.0007828	-0.0005811	0.928571	0.285714	1	810983	810963	810963	0.366295
335.082	0.0042865	0.997704	0.263484	148	1	41	2	104	-0.0042521	-0.0001869	0.97619	0.283784	1	812126	811990	811990	0.357744
335.516	0.0021474	0.87828	0.080613	59	1	6	0	52	0	-0.0003736	0.857143	0.118644	1	813141	813095	813095	0.0876813
335.551	0.0014162	4.97506	0.00176238	46	0	2	1	43	0	-2.32e-005	1	0.0434783	1	813229	813212	813212	0.0017655
335.969	0.001656	-0.0174959	0.979216	48	45	1	1	1	0	-0.0017059	0.0217391	0.958333	1	814259	814294	814259	47.1139
336.373	0.003048	0.577794	0.0662599	53	2	4	1	46	0	-0.0003338	0.666667	0.113208	1	815302	815303	815302	0.0709619
336.821	0.0011915	-0.192408	-0.00380861	59	0	2	1	56	0	-1.7e-006	1	0.0338983	1	816535	816527	816527	-0.00379416
337.096	0.0019067	1.04878	0.124156	71	0	11	0	60	0	-0.0005215	1	0.15493	1	817201	817117	817117	0.141756
337.193	0.0007975	0.95235	0.30579	59	1	18	0	40	0	-0.0003304	0.947368	0.322034	1	817331	817323	817323	0.440487
337.374	0.003004	1.14693	0.0957313	50	0	7	0	43	0	-0.0006036	1	0.14	1	817858	817809	817809	0.105866
337.528	0.0020177	0.902028	0.328006	52	2	16	0	34	0	-0.0003023	0.888889	0.346154	1	818226	818208	818208	0.488108
337.695	0.0024065	0.615757	-0.0340707	43	0	1	0	42	0	-0.0001793	1	0.0232558	1	818699	818655	818655	-0.0329481
337.863	0.001369	1.01143	0.49403	54	0	27	0	27	0	-0.000132	1	0.5	1	819071	819017	819017	0.976401
338.178	0.0024335	0.686398	0.0635438	79	2	6	0	71	-0.0038234	-0.0011754	0.75	0.101266	1	819750	819728	819728	0.0678556
338.31	0.0014831	0.975202	0.52389	55	1	28	1	25	-0.0009093	-0.0002721	0.965517	0.527273	1	820060	820043	820043	1.10036
339.527	0.0021979	0.0720669	1.02972	47	42	5	0	0	-5.94e-005	-0.0023931	0.106383	1	1	822546	822563	822546	-34.6462
340.256	0.0025997	1.02449	0.376903	64	0	25	0	39	0	-0.0014145	1	0.390625	1	824266	824180	824180	0.604886
340.488	0.0010222	0.153773	0.934113	54	41	9	0	4	0	-0.0004106	0.18	0.925926	1	824718	824717	824717	14.1776
340.493	0.0025344	0.0339996	0.937215	93	80	6	0	7	-0.0031691	-0.0009846	0.0697674	0.924731	1	824784	824781	824781	14.9273
340.557	0.0017272	0.0312682	0.93663	65	56	4	1	4	-4.85e-005	-0.0006358	0.0666667	0.923077	1	825050	825057	825050	14.7802
340.791	0.0010904	0.0296043	0.909993	51	43	3	0	5	0	-0.0021268	0.0652174	0.901961	1	825585	825597	825585	10.1103
340.827	0.0020739	1.01637	0.452121	63	0	29	0	34	0	-0.0024496	1	0.460317	1	825763	825701	825701	0.825222
341.191	0.0018728	0.0289833	1.02574	46	43	3	0	0	-0.0010008	-0.0016849	0.0652174	1	1	826558	826557	826557	-39.857
341.246	0.0016547	0.0280909	0.955835	49	43	3	0	3	0	-0.0015239	0.0652174	0.938776	1	826719	826718	826718	21.6425
341.723	0.0021355	0.332988	0.0940381	44	3	3	0	38	0	-2.12e-005	0.5	0.136364	1	827730	827729	827729	0.103799
341.844	0.0010063	0.0146956	0.632162	47	28	2	0	17	-0.0005876	-0.0018161	0.0666667	0.638298	1	828113	828112	828112	1.71859
341.879	0.0013943	0.951148	0.419696	86	2	35	0	49	0	-2.02e-005	0.945946	0.430233	1	828234	828225	828225	0.723236
341.916	0.0011567	0.0372451	0.968244	44	39	3	0	2	-0.0001925	-0.0004082	0.0714286	0.954545	1	828400	828399	828399	30.4905
342.072	0.0021498	0.040544	0.946599	55	47	4	0	4	0	-0.000134	0.0784314	0.927273	1	828714	828713	828713	17.7264
342.235	0.0015447	0.969042	0.518644	44	1	22	0	21	0	-0.000179	0.956522	0.522727	1	829254	829250	829250	1.07747
342.489	0.0014381	0.0257807	0.823781	55	42	3	0	10	0	-0.0006951	0.0666667	0.818182	1	829817	829822	829817	4.67475
342.85	0.0020884	0.982065	0.456572	71	1	32	0	38	0	-0.0011877	0.969697	0.464789	1	830704	830705	830704	0.840169
342.914	0.0010127	1.57402	0.00971305	41	0	2	0	39	0	-0.0003502	1	0.0487805	1	830928	830880	830880	0.00980832
342.968	0.0014353	0.977048	0.455262	69	1	31	0	37	0	-0.000229	0.96875	0.463768	1	831025	831022	831022	0.835744
342.974	0.0031883	0.994205	0.327507	175	1	59	0	115	0	-0.0007068	0.983333	0.342857	1	831268	831097	831097	0.487004
342.998	0.0013476	0.80754	0.158574	59	2	9	0	48	0	-0.0005924	0.818182	0.186441	1	831314	831307	831307	0.188459
343.354	0.0031292	0.98228	0.409742	50	1	20	1	28	0	-0.0003813	0.952381	0.42	1	832143	832135	832135	0.694175
343.923	0.0016745	1.09688	0.0674593	58	0	6	0	52	0	-0.0005587	1	0.103448	1	833254	833193	833193	0.0723392
344.134	0.0013748	1.0125	0.430141	57	0	25	2	30	0	-0.0011636	1	0.438596	1	833921	833923	833921	0.754821
344.417	0.0015799	1.17363	0.0414036	50	0	4	1	45	0	-2.94e-005	1	0.08	1	834655	834613	834613	0.0431919
344.474	0.0009388	0.333575	0.026283	48	1	2	0	45	0	-0.0003292	0.666667	0.0625	1	834822	834776	834776	0.0269924
344.705	0.0014556	0.352721	0.733344	44	20	12	1	11	0	-0.0005114	0.375	0.727273	1	835279	835280	835279	2.75015
344.752	0.0034142	0.945012	0.594434	136	5	76	0	55	0	-0.0015163	0.938272	0.595588	1	835433	835434	835433	1.46569
344.927	0.0015204	1.01043	0.443134	73	0	33	0	40	0	-0.0006905	1	0.452055	1	836083	835954	835954	0.795763
345.206	0.0014721	-0.0159527	0.891974	41	35	1	0	5	0	-0.0002539	0.0277778	0.878049	1	836783	836782	836782	8.25704
345.374	0.0018377	0.337657	0.0224646	44	1	2	0	41	0	-1.2e-005	0.666667	0.0681818	1	837190	837167	837167	0.0229808
345.799	0.0010689	1.0669	0.0857528	42	0	5	0	37	0	-9.58e-005	1	0.119048	1	838133	838091	838091	0.0937961
345.808	0.0071677	1.44991	0.0303197	123	0	10	0	113	0	-0.0005522	1	0.0813008	1	838297	838175	838175	0.0312678
346.165	0.0026837	0.481782	0.633889	57	18	18	0	21	0	-0.0003555	0.5	0.631579	1	839083	839080	839080	1.73141
346.466	0.0010439	1.01069	0.482145	45	0	22	0	23	0	-0.000222	1	0.488889	1	839854	839775	839775	0.931042
346.907	0.001465	0.891178	0.381472	43	2	15	0	26	-0.0015887	-0.0016062	0.882353	0.395349	1	840840	840818	840818	0.616741
347.26	0.0025198	0.881075	0.369179	60	3	20	1	36	0	-0.0001115	0.869565	0.383333	1	841505	841483	841483	0.585236
347.264	0.0008187	0.948145	0.414066	40	1	16	0	23	0	-0.0007048	0.941176	0.425	1	841574	841547	841547	0.706677
347.315	0.0018294	0.327783	0.781152	81	41	22	0	18	0	-0.0001902	0.349206	0.777778	1	841669	841665	841665	3.56939
347.752	0.0018577	1.19554	0.052096	42	0	4	0	38	0	-0.0001352	1	0.0952381	1	842778	842733	842733	0.0549591
348.421	0.0016116	0.0234979	0.958805	53	47	3	0	3	-0.0007615	-0.0003898	0.06	0.943396	1	844140	844138	844138	23.275
348.53	0.0019715	0.980363	0.610144	51	1	30	0	20	0	-0.0002298	0.967742	0.607843	1	844467	844461	844461	1.56505
349.494	0.002832	0.604194	-0.0375863	45	0	1	2	42	0	-0.0024576	1	0.0222222	1	846404	846403	846403	-0.0362247
349.513	0.0032056	0.980877	0.555198	129	2	70	0	57	0	-5.9e-005	0.972222	0.55814	1	846520	846515	846515	1.24819
349.652	0.0019499	0.701777	0.050428	42	1	3	0	38	0	-0.0005875	0.75	0.0952381	1	846945	846930	846930	0.0531061
349.889	0.0029939	-0.0483746	0.33596	92	31	2	0	59	-0.0004017	-0.0006818	0.0606061	0.358696	1	847565	847568	847565	0.505934
349.899	0.0016383	0.605842	0.112473	40	2	4	0	34	-3.28e-005	-0.0004052	0.666667	0.15	1	847662	847663	847662	0.126726
350.19	0.0017143	0.14161	1.00019	42	34	7	0	1	-0.0004294	-0.0006864	0.170732	0.97619	1	848377	848374	848374	-5175.45
350.869	0.0012299	0.0149509	0.866492	42	34	2	0	6	0	-0.0006555	0.0555556	0.857143	1	849958	849960	849958	6.49016
351.145	0.0022691	-0.0238725	0.923809	52	46	1	0	5	0	-0.0018551	0.0212766	0.903846	1	850683	850684	850683	12.1249
351.31	0.001563	0.0843144	0.828172	50	36	5	0	9	0	-0.003883	0.121951	0.82	1	851058	851089	851058	4.81978
351.485	0.0018067	0.176937	0.0491554	43	2	2	0	39	0	-0.0009913	0.5	0.0930233	1	851389	851383	851383	0.0516965
351.952	0.0024127	0.985647	0.487011	73	1	35	0	37	0	-0.0006109	0.972222	0.493151	1	852586	852564	852564	0.949358
352.1	0.0028647	1.02607	0.363071	69	0	26	1	42	0	-2.29e-005	1	0.376812	1	852894	852874	852874	0.570035
352.279	0.0018361	0.972413	0.380237	61	1	23	0	37	0	-0.0002682	0.958333	0.393443	1	853330	853316	853316	0.613519
352.284	0.0018164	0.904835	0.507549	78	4	36	1	37	0	-0.0001026	0.9	0.512821	1	853393	853391	853391	1.03066
352.42	0.0008394	0.84395	0.422209	60	4	22	0	34	0	-0.0001014	0.846154	0.433333	1	853850	853829	853829	0.730728
352.425	0.0026366	-0.0299046	0.264856	65	17	2	1	45	0	-0.0012067	0.105263	0.292308	1	853902	853903	853902	0.360278
352.504	0.0012052	0.96747	0.542007	44	1	23	0	20	0	-0.0001183	0.958333	0.545455	1	854179	854151	854151	1.18344
352.617	0.0021792	0.955121	0.255492	50	1	13	0	36	-0.0031769	-0.0005806	0.928571	0.28	1	854453	854401	854401	0.343168
352.632	0.0019818	0.986434	0.455482	97	1	44	0	52	0	-0.0003443	0.977778	0.463918	1	854537	854478	854478	0.836485
352.733	0.003236	1.03346	0.423624	53	0	23	0	30	0	-0.0003617	1	0.433962	1	854892	854839	854839	0.734979
353.047	0.0011927	2.07853	0.00582491	43	0	2	0	41	0	-0.0007924	1	0.0465116	1	855626	855584	855584	0.00585904
353.742	0.0024762	0.899854	0.286742	55	2	15	0	38	-0.002243	-0.0013705	0.882353	0.309091	1	857082	857064	857064	0.402018
354.064	0.0007985	0.953562	0.421354	44	1	18	0	25	0	-0.0001405	0.947368	0.431818	1	857690	857664	857664	0.728172
354.321	0.0016462	1.16324	0.0563855	41	0	4	0	37	0	-0.0001806	1	0.097561	1	858394	858326	858326	0.0597548
354.593	0.0010139	0.0139009	0.940961	43	38	2	0	3	0	-0.0015157	0.05	0.930233	1	858950	858961	858950	15.9379
354.624	0.0013386	0.969415	0.412821	59	1	24	0	34	-0.0039656	-0.0005958	0.96	0.423729	1	859111	859051	859051	0.703057
354.697	0.0025121	1.04124	0.314261	45	0	15	1	29	0	-0.0001495	1	0.333333	1	859273	859240	859240	0.458282
354.758	0.001684	-0.0241572	0.76467	50	37	1	0	12	-0.0009707	-0.0004207	0.0263158	0.76	1	859427	859425	859425	3.24936
354.93	0.0040636	0.997049	0.520196	92	1	47	1	43	0	-0.0001087	0.979167	0.521739	1	859999	859998	859998	1.08419
355.284	0.0044168	0.0356386	0.955841	84	72	6	0	6	-0.0005242	-0.0010873	0.0769231	0.928571	1	860892	860893	860892	21.6457
355.426	0.0024661	0.39877	0.623543	53	19	14	0	20	0	-1.57e-005	0.424242	0.622642	1	861322	861321	861321	1.65634
355.497	0.0027261	0.99039	0.518429	88	1	45	0	42	0	-2.51e-005	0.978261	0.522727	1	861586	861527	861527	1.07654
355.799	0.0020793	-0.055938	0.412776	65	27	1	0	37	0	-0.0001972	0.0357143	0.430769	1	862261	862242	862242	0.702927
356.039	0.0019749	0.315866	0.696392	42	19	10	0	13	0	-0.0005312	0.344828	0.690476	1	862933	862920	862920	2.29372
357.008	0.0021828	1.30012	0.0315185	53	0	4	0	49	0	-0.0004797	1	0.0754717	1	865340	865273	865273	0.0325442
357.326	0.0010794	0.812658	0.627223	51	6	26	1	18	0	-9.07e-005	0.8125	0.627451	1	866156	866153	866153	1.68257
357.358	0.0026658	1.04192	0.252091	58	0	16	1	41	0	-2.21e-005	1	0.275862	1	866319	866285	866285	0.337061
357.546	0.001533	0.974762	0.570101	49	1	27	0	21	0	-0.0004522	0.964286	0.571429	1	866803	866804	866803	1.32613
357.881	0.0027302	0.629206	-0.0375895	46	0	1	0	45	0	-0.0002156	1	0.0217391	1	867786	867735	867735	-0.0362278
357.939	0.0018436	1.0554	0.0947033	79	0	10	0	69	0	-0.0001287	1	0.126582	1	867992	867907	867907	0.10461
358.217	0.0011723	1.21666	0.0259803	47	0	3	0	44	0	-0.0004299	1	0.0638298	1	868660	868613	868613	0.0266733
358.527	0.001185	0.0456245	1.01412	52	48	4	0	0	-4e-007	-0.0023232	0.0769231	1	1	869271	869281	869271	-71.8323
358.697	0.0012605	0.108674	0.863805	41	30	5	0	6	0	-0.0006143	0.142857	0.853659	1	869596	869595	869595	6.34243
358.972	0.001473	0.0146346	0.920277	41	35	2	1	3	0	-0.0001024	0.0540541	0.902439	1	870188	870187	870187	11.5434
