# AlexData of ../../../../../../data/Kati/2014/7 jan 2014/ALEX oligo1 10min.t3r
# BurstSearchParameters:	burstSearchMethodSingle=0	burstSearchMethodDual=2	channel selection=0	M=3	L=40	T=0.0005	LeeWinSize=8	LeeVar=5e-06	MaxIPT=0.00012	MinBurstrate=15000	MaxBurstrate=100000	MinBurstSize=40	MinBurstSizeDex=0	MinBurstSizeAex=0	MaxDuration=0.01	
# FRETparameters:	MaxS=0.798893	MinS=0.302952	MaxPR=0.919731	MinPR=0.491928	MaxTgTr=5	MinTgTr=-5	gamma=1	crosstalk=0.03	directExc=0.03	scaleDonor=1	bg_Dem_Dex=389.7	bg_Aem_Dex=471.18	bg_Dem_Aex=127.37	bg_Aem_Aex=700.31	dutyCycleDex=0.549987	dutyCycleAex=0.450013	
# 2885 bursts were analyzed.
# startTime	duration	proximityRatio	stoichiometryRatio	numberOfPhotons	n_Dem_Dex	n_Aem_Dex	n_Dem_Aex	n_Aem_Aex	durationDonor	durationAcceptor	proximityRatioRaw	stoichiometryRatioRaw	type	startIdxDonor	startIdxAcceptor	startIdx	stoichiometryFraction
123.609	0.001201	0.136154	0.904827	40	30	6	0	4	0	-0.0005416	0.166667	0.9	1	266131	266130	266130	9.50721
123.871	0.0019043	0.841585	0.231277	46	2	10	0	34	0	-0.0003597	0.833333	0.26087	1	266738	266707	266707	0.300858
125.495	0.0011144	0.718293	0.650889	55	10	26	1	18	0	-0.0012797	0.722222	0.654545	1	269281	269283	269281	1.86442
125.589	0.0046143	0.705686	0.499527	184	27	67	0	90	0	-0.0001453	0.712766	0.51087	1	269521	269520	269520	0.998111
125.657	0.0016733	0.803029	0.495666	81	8	33	0	40	0	-1.21e-005	0.804878	0.506173	1	269870	269852	269852	0.982815
125.889	0.0013432	0.869546	0.517069	57	4	26	0	27	0	-0.0005067	0.866667	0.526316	1	270298	270297	270297	1.07069
126.09	0.0010375	-0.013952	0.984651	46	44	1	0	1	-0.0004223	-0.0023082	0.0222222	0.978261	1	270756	270768	270756	64.1502
126.111	0.0017986	0.657729	0.497916	47	8	16	0	23	0	-0.0003245	0.666667	0.510638	1	270855	270853	270853	0.9917
126.23	0.000919	0.656637	0.559026	74	14	28	0	32	0	-0.0021496	0.666667	0.567568	1	271159	271160	271159	1.26771
126.366	0.0018674	0.43025	0.517714	66	19	16	0	31	0	-6.15e-005	0.457143	0.530303	1	271591	271588	271588	1.07346
126.651	0.0017233	0.625424	0.511481	42	8	14	0	20	-0.0015693	-0.0011609	0.636364	0.52381	1	272193	272188	272188	1.047
126.675	0.0034252	0.744619	0.609984	109	17	50	1	41	0	-0.0006122	0.746269	0.614679	1	272304	272298	272298	1.564
126.683	0.001909	0.341452	0.771647	57	28	16	0	13	-0.001541	-0.0005021	0.363636	0.77193	1	272433	272430	272430	3.37919
127.237	0.0008065	0.171342	0.813481	43	28	7	1	7	-0.0012757	-0.0018036	0.2	0.813953	1	273298	273288	273288	4.36139
128.148	0.001139	0.80813	0.756784	41	6	25	0	10	0	-8.81e-005	0.806452	0.756098	1	274803	274801	274801	3.11157
128.151	0.0014695	0.744362	0.513897	84	11	33	0	40	0	-0.0003045	0.75	0.52381	1	274847	274845	274845	1.05718
128.463	0.0017105	0.638041	0.640891	48	11	20	0	17	0	-0.0010687	0.645161	0.645833	1	275416	275417	275416	1.78467
129.048	0.0020191	0.763048	0.399427	94	9	30	0	55	-0.0019328	-0.0020289	0.769231	0.414894	1	276554	276545	276545	0.665078
129.187	0.0017142	0.627967	0.536278	66	13	23	1	29	0	-0.0001449	0.638889	0.545455	1	276839	276838	276838	1.15647
129.913	0.0011165	0.747036	0.610369	52	8	24	1	19	-0.0007256	-0.0003647	0.75	0.615385	1	278274	278268	278268	1.56653
129.916	0.0021138	0.72521	0.517956	70	10	27	0	33	0	-0.0002001	0.72973	0.528571	1	278323	278321	278321	1.0745
129.934	0.0028955	0.687061	0.577725	89	16	36	2	35	0	-0.0003191	0.692308	0.58427	1	278512	278500	278500	1.36812
129.96	0.0031966	-0.0296744	0.946442	76	70	1	1	4	-2.91e-005	-0.002161	0.0140845	0.934211	1	278658	278664	278658	17.6715
129.99	0.0028492	0.521569	0.485394	70	16	19	0	35	0	-0.0017382	0.542857	0.5	1	278785	278786	278785	0.943234
130.169	0.0010561	0.590883	0.40163	43	7	11	0	25	0	-0.0007557	0.611111	0.418605	1	279153	279154	279153	0.671205
130.443	0.0015749	0.825633	0.681378	41	5	23	0	13	-0.002449	-0.0023428	0.821429	0.682927	1	279598	279591	279591	2.13852
130.477	0.0017332	0.800845	0.484435	103	10	41	0	52	0	-0.0028184	0.803922	0.495146	1	279712	279688	279688	0.939618
130.514	0.0011941	0.753993	0.549006	97	13	41	1	42	-0.0014573	-0.0018517	0.759259	0.556701	1	279912	279913	279912	1.21733
130.919	0.0016002	0.519933	0.645496	89	27	31	0	31	0	-0.0005761	0.534483	0.651685	1	280639	280638	280638	1.82084
131.498	0.0029085	0.924662	0.0542894	97	1	8	0	88	0	-9.41e-005	0.888889	0.0927835	1	281803	281802	281802	0.0574059
131.671	0.002331	0.204805	0.871919	115	77	23	1	14	0	-0.0001698	0.23	0.869565	1	282082	282080	282080	6.80759
132.075	0.002989	0.711962	0.311751	166	15	40	0	111	0	-0.0011008	0.727273	0.331325	1	282841	282842	282841	0.452964
132.611	0.0018509	0.970474	0.476854	45	1	21	0	23	0	-0.0002102	0.954545	0.488889	1	283923	283895	283895	0.91151
132.735	0.0020821	0.0697046	0.930353	51	42	5	0	4	0	-0.0007729	0.106383	0.921569	1	284133	284132	284132	13.3581
133.126	0.0024212	0.49435	0.636731	70	22	23	0	25	-0.0017208	-0.0015587	0.511111	0.642857	1	285052	285049	285049	1.75278
133.332	0.0010765	0.469954	0.730687	45	17	16	0	12	0	-4.27e-005	0.484848	0.733333	1	285389	285383	285383	2.71316
133.728	0.0012097	0.0697708	1.00799	50	45	5	0	0	-0.0016051	-0.0008685	0.1	1	1	286134	286133	286133	-126.16
133.749	0.0008828	0.904222	0.47709	41	2	18	0	21	0	-0.0002281	0.9	0.487805	1	286228	286216	286216	0.912375
133.773	0.0022176	0.748173	0.447919	115	13	40	0	62	0	-8.25e-005	0.754717	0.46087	1	286359	286343	286343	0.811327
133.792	0.0011369	0.629593	0.559105	44	9	16	0	19	0	-0.0006621	0.64	0.568182	1	286488	286483	286483	1.26811
133.91	0.0043541	0.73598	0.579569	157	24	68	1	64	0	-0.0003405	0.73913	0.585987	1	286771	286768	286768	1.37851
133.917	0.0015044	0.764823	0.426022	59	6	20	0	33	0	-0.0002333	0.769231	0.440678	1	286946	286945	286945	0.742227
134.016	0.0008206	1.11848	0.037845	41	0	3	0	38	0	-5e-006	1	0.0731707	1	287221	287175	287175	0.0393335
134.072	0.0009004	0.172015	0.818702	67	44	11	0	12	0	-3.34e-005	0.2	0.820896	1	287304	287298	287298	4.51578
134.164	0.0013842	0.705855	0.620563	83	15	37	0	31	-1.41e-005	-0.0006072	0.711538	0.626506	1	287499	287500	287499	1.63549
134.425	0.001993	0.658519	0.485817	42	7	14	0	21	0	-9.74e-005	0.666667	0.5	1	288076	288073	288073	0.944832
134.604	0.0015785	0.595702	0.628614	52	13	20	0	19	0	-6.08e-005	0.606061	0.634615	1	288533	288529	288529	1.69262
134.633	0.0021666	0.54902	0.493775	73	16	21	0	36	0	-0.000356	0.567568	0.506849	1	288654	288651	288651	0.975405
135.391	0.0007767	1.01007	0.310277	55	0	18	0	37	0	-0.0013822	1	0.327273	1	290121	290066	290066	0.449857
135.402	0.0020136	0.827922	0.369171	75	5	24	0	46	0	-4.02e-005	0.827586	0.386667	1	290143	290137	290137	0.585217
135.605	0.0020046	0.783097	0.673722	68	10	36	0	22	0	-8.78e-005	0.782609	0.676471	1	290642	290634	290634	2.06487
135.831	0.0029888	0.642479	0.627647	131	29	54	0	48	0	-0.0002087	0.650602	0.633588	1	291110	291101	291101	1.68563
135.873	0.0026204	0.545413	0.568015	71	18	23	0	30	0	-0.0019177	0.560976	0.577465	1	291312	291308	291308	1.31489
136.037	0.0030345	0.0101303	0.97483	86	79	4	0	3	0	-0.0025079	0.0481928	0.965116	1	291641	291671	291641	38.7298
136.093	0.0030791	0.874296	0.57928	77	6	39	1	31	0	-0.0003521	0.866667	0.584416	1	291813	291800	291800	1.37688
136.259	0.0029879	0.70898	0.523547	45	7	17	2	19	0	-2.54e-005	0.708333	0.533333	1	292379	292376	292376	1.09884
136.93	0.0018617	-0.00527719	0.976717	64	60	2	0	2	0	-0.0001917	0.0322581	0.96875	1	293434	293433	293433	41.9505
136.943	0.0037302	0.779051	0.460901	65	7	24	0	34	0	-0.0002998	0.774194	0.476923	1	293528	293527	293527	0.854946
137.083	0.0009097	0.752416	0.590005	62	9	28	0	25	0	-0.0009859	0.756757	0.596774	1	293897	293898	293897	1.43905
137.116	0.0020973	0.82897	0.432091	92	7	34	0	51	0	-0.0003713	0.829268	0.445652	1	294037	294027	294027	0.760847
137.399	0.0007885	0.758842	0.304988	40	3	10	0	27	0	-0.0001908	0.769231	0.325	1	294698	294667	294667	0.438824
137.418	0.0040125	0.637599	0.616481	241	53	97	1	90	0	-0.0003821	0.646667	0.622407	1	294743	294738	294738	1.60743
137.829	0.00252	0.806823	0.538753	75	8	33	1	33	-0.0004507	-0.0007776	0.804878	0.546667	1	295785	295783	295783	1.16804
137.976	0.0015183	0.00142045	0.953344	55	50	2	1	2	-5.05e-005	-0.003584	0.0384615	0.945455	1	296061	296082	296061	20.4336
138.135	0.0011545	0.658804	0.57731	41	8	16	0	17	-0.0010319	-0.0016468	0.666667	0.585366	1	296364	296359	296359	1.3658
138.53	0.0033682	0.608284	0.622528	75	18	29	1	27	-0.0007342	-0.0002013	0.617021	0.626667	1	297114	297109	297109	1.64921
138.801	0.0011111	0.521128	0.568405	45	12	14	0	19	0	-6.9e-006	0.538462	0.577778	1	297769	297763	297763	1.31699
138.805	0.0023721	0.682213	0.643973	54	11	24	0	19	0	-0.0002581	0.685714	0.648148	1	297825	297826	297825	1.80878
139.031	0.0016837	0.0446994	0.881098	40	32	3	0	5	0	-0.0032869	0.0857143	0.875	1	298359	298358	298358	7.41032
139.213	0.0023176	0.606611	0.528658	78	16	26	1	35	0	-0.0004009	0.619048	0.538462	1	298707	298703	298703	1.1216
139.597	0.0017179	0.794907	0.593649	40	5	19	0	16	0	-0.0015551	0.791667	0.6	1	299427	299425	299425	1.46093
140.337	0.0034595	0.693036	0.449546	86	12	28	0	46	0	-0.0004329	0.7	0.465116	1	300749	300750	300749	0.816682
140.418	0.0023014	0.649776	0.0291001	53	1	3	0	49	0	-2.47e-005	0.75	0.0754717	1	301018	300983	300983	0.0299723
140.497	0.002605	0.739499	0.467386	56	7	20	0	29	0	-0.0005149	0.740741	0.482143	1	301164	301160	301160	0.877531
140.567	0.001996	0.789612	0.585632	130	16	61	0	53	0	-1.87e-005	0.792208	0.592308	1	301362	301337	301337	1.41331
140.57	0.0008891	0.91542	0.361903	61	2	21	0	38	0	-0.0003637	0.913043	0.377049	1	301493	301473	301473	0.56716
140.572	0.0030029	0.630197	0.439058	99	16	29	0	54	0	-0.0003326	0.644444	0.454545	1	301555	301533	301533	0.782716
140.579	0.0036792	0.676048	0.530059	111	19	41	0	51	0	-5.5e-006	0.683333	0.540541	1	301663	301642	301642	1.12793
141.029	0.0012299	0.0407122	0.952031	57	50	4	0	3	0	-0.0004541	0.0740741	0.947368	1	302614	302613	302613	19.8466
142.143	0.0037531	0.7378	0.509282	96	13	37	0	46	0	-0.0016355	0.74	0.520833	1	304384	304382	304382	1.03783
142.186	0.0017515	0.85247	0.586135	44	4	22	1	17	-0.0020612	-0.0017646	0.846154	0.590909	1	304560	304540	304540	1.41625
142.494	0.0034525	0.455197	0.483583	62	16	15	0	31	0	-0.0008332	0.483871	0.5	1	305119	305120	305119	0.936421
142.798	0.002801	0.79793	0.704037	119	17	67	0	35	0	-7.47e-005	0.797619	0.705882	1	305704	305701	305701	2.3788
143.345	0.0013571	0.817275	0.37735	56	4	18	2	32	-0.0053473	-0.0048732	0.818182	0.392857	1	306737	306736	306736	0.60604
143.552	0.0030526	0.683368	0.478102	153	23	52	0	78	0	-0.0004195	0.693333	0.490196	1	307148	307132	307132	0.916083
143.893	0.0019601	0.0553421	0.992911	57	51	5	0	1	0	-0.0004527	0.0892857	0.982456	1	307822	307821	307821	140.063
143.983	0.0015494	0.775013	0.561839	79	10	35	0	34	0	-0.0008002	0.777778	0.56962	1	308039	308021	308021	1.28227
143.988	0.0013087	0.542463	0.548213	61	15	19	1	26	0	-2.22e-005	0.558824	0.557377	1	308120	308114	308114	1.21343
144.038	0.0017332	0.733206	0.409246	54	6	17	0	31	0	-0.0005394	0.73913	0.425926	1	308270	308251	308251	0.692752
144.163	0.0009353	0.658827	0.593689	45	9	18	1	17	0	-1e-005	0.666667	0.6	1	308555	308551	308551	1.46117
144.343	0.0020158	2.17534	0.00637996	61	0	3	1	57	0	-0.0006152	1	0.0491803	1	308908	308907	308907	0.00642093
144.917	0.0026425	0.569543	0.498356	147	31	44	0	72	0	-0.0005581	0.586667	0.510204	1	310038	310025	310025	0.993446
145.215	0.0018754	0.74713	0.544807	65	9	27	0	29	0	-0.0002531	0.75	0.553846	1	310572	310568	310568	1.19687
145.238	0.0011215	0.671943	0.416005	44	6	13	0	25	0	-2.53e-005	0.684211	0.431818	1	310692	310687	310687	0.712343
145.4	0.0026693	0.718459	0.445189	87	11	29	0	47	0	-0.0009814	0.725	0.45977	1	311020	311010	311010	0.802416
145.502	0.0012017	1.02033	0.323032	41	0	14	1	26	0	-1.74e-005	1	0.341463	1	311341	311309	311309	0.477174
145.511	0.0015606	0.677504	0.545281	92	16	35	0	41	0	-0.0002917	0.686275	0.554348	1	311358	311357	311357	1.19916
145.513	0.0033471	0.602964	0.491256	135	26	42	0	67	0	-0.0002411	0.617647	0.503704	1	311453	311448	311448	0.965627
145.536	0.0014004	0.745392	0.429105	45	5	15	0	25	-0.0020837	-0.0015851	0.75	0.444444	1	311661	311651	311651	0.751637
145.539	0.0014311	0.718594	0.348071	71	7	19	0	45	0	-0.000405	0.730769	0.366197	1	311712	311696	311696	0.53391
146.114	0.0021263	0.690681	0.497966	45	7	16	0	22	0	-0.0012292	0.695652	0.511111	1	312675	312676	312675	0.991895
146.157	0.0027068	1.06409	0.138829	69	0	12	0	57	0	-0.0005282	1	0.173913	1	312878	312809	312809	0.161209
146.677	0.0020123	0.53804	0.204682	73	7	10	1	55	0	-0.0003953	0.588235	0.232877	1	313795	313784	313784	0.257359
146.741	0.0012838	0.720255	0.527149	82	12	32	0	38	0	-0.0023605	0.727273	0.536585	1	313957	313958	313957	1.11483
146.743	0.0029186	0.714972	0.593083	155	26	67	0	62	0	-0.0003047	0.72043	0.6	1	314062	314041	314041	1.4575
146.838	0.0027032	0.849962	0.515992	139	11	62	0	66	0	-0.000598	0.849315	0.52518	1	314339	314336	314336	1.06608
146.899	0.0023217	0.803159	0.615864	182	22	91	1	68	0	-7.54e-005	0.80531	0.620879	1	314569	314563	314563	1.60325
146.958	0.0015286	0.703299	0.668388	61	12	29	0	20	0	-9.1e-005	0.707317	0.672131	1	314913	314901	314901	2.01558
147.035	0.0028115	0.386883	0.664769	91	36	25	0	30	0	-8.97e-005	0.409836	0.67033	1	315116	315102	315102	1.98302
147.155	0.0030548	0.315702	0.600053	128	51	27	0	50	-0.0004271	-5.55e-005	0.346154	0.609375	1	315476	315473	315473	1.50033
147.214	0.0009456	0.0424171	0.98206	41	37	3	0	1	0	-0.0007275	0.075	0.97561	1	315726	315727	315726	54.7401
147.421	0.0037547	0.509498	0.587169	188	53	59	0	76	0	-6.2e-006	0.526786	0.595745	1	316205	316201	316201	1.4223
147.445	0.003627	-0.00647713	0.971726	136	127	4	1	4	0	-0.0003827	0.0305344	0.963235	1	316450	316448	316448	34.3678
147.604	0.0017386	0.520894	0.423515	50	10	12	1	27	0	-0.0004321	0.545455	0.44	1	316965	316966	316965	0.734649
147.762	0.0010136	0.0100294	0.984496	46	43	2	0	1	0	-0.000717	0.0444444	0.978261	1	317354	317381	317354	63.5004
147.771	0.0018037	0.393174	0.429548	110	28	21	0	61	0	-0.0001028	0.428571	0.445455	1	317432	317424	317424	0.752995
147.845	0.0015429	0.953404	0.327364	46	1	15	0	30	0	-0.0018177	0.9375	0.347826	1	317756	317731	317731	0.486688
148.405	0.0024461	-0.0234534	0.956023	51	47	1	1	2	-0.000534	-0.0009968	0.0208333	0.941176	1	318701	318700	318700	21.7389
148.516	0.0020873	0.897159	0.432421	83	4	33	0	46	0	-0.0006955	0.891892	0.445783	1	319012	318972	318972	0.76187
148.582	0.002323	0.754527	0.668193	73	12	37	0	24	0	-0.0003068	0.755102	0.671233	1	319176	319173	319173	2.0138
148.63	0.0014877	0.573255	0.624225	65	17	24	0	24	0	-0.0009387	0.585366	0.630769	1	319363	319356	319356	1.66117
149.066	0.0018315	0.783867	0.551577	109	13	48	0	48	0	-3.23e-005	0.786885	0.559633	1	320128	320122	320122	1.23004
149.345	0.0021761	0.899254	0.571349	64	4	33	0	27	0	-0.0006027	0.891892	0.578125	1	320713	320714	320713	1.3329
149.703	0.0020362	1.53995	0.0187749	46	0	3	1	42	-0.0068741	-9e-005	1	0.0652174	1	321499	321447	321447	0.0191342
150.104	0.0006606	0.470669	0.695743	50	18	17	1	14	-0.0025334	-0.0019223	0.485714	0.7	1	322055	322054	322054	2.28669
150.34	0.0041694	0.692114	0.585764	179	32	74	3	70	-0.0007601	-0.0022534	0.698113	0.592179	1	322474	322475	322474	1.41408
150.345	0.0032739	0.723535	0.627817	180	31	83	0	66	0	-0.0003352	0.72807	0.633333	1	322656	322653	322653	1.68685
150.501	0.0040656	0.731903	0.624267	89	15	41	0	33	0	-0.0003158	0.732143	0.629213	1	323432	323427	323427	1.66147
150.512	0.0019451	0.0910336	0.934166	70	57	8	0	5	0	-1e-005	0.123077	0.928571	1	323528	323523	323523	14.1896
150.709	0.0021612	1.09812	0.100363	50	0	7	0	43	0	-0.0026709	1	0.14	1	323970	323921	323921	0.111559
150.713	0.0018416	0.930977	0.458933	53	2	23	0	28	-0.0011706	-0.0002623	0.92	0.471698	1	323998	323984	323984	0.848199
151.664	0.0008428	0.686385	0.500114	45	7	16	0	22	0	-0.0007196	0.695652	0.511111	1	325798	325796	325796	1.00046
151.733	0.0028302	0.616284	0.550704	91	19	32	0	40	0	-0.000434	0.627451	0.56044	1	325996	325983	325983	1.2257
152.038	0.0006752	0.697857	-0.0125029	40	0	1	0	39	0	-0.0010497	1	0.025	1	326673	326626	326626	-0.0123485
152.077	0.0015734	-0.0153072	0.960011	40	37	1	0	2	0	-0.0010518	0.0263158	0.95	1	326760	326759	326759	24.007
152.093	0.0016483	0.129438	0.83786	74	52	10	0	12	0	-0.000516	0.16129	0.837838	1	326823	326822	326822	5.16751
152.425	0.002874	0.6772	0.558344	44	8	17	0	19	0	-0.000417	0.68	0.568182	1	327512	327509	327509	1.26421
152.57	0.0018047	0.634537	0.576442	48	10	18	1	19	0	-0.0014673	0.642857	0.583333	1	327835	327829	327829	1.36095
153.687	0.0020263	0.0758089	0.576018	51	26	4	0	21	0	-0.0004863	0.133333	0.588235	1	329639	329636	329636	1.35859
153.974	0.001002	0.864965	0.672891	43	4	25	1	13	-0.0017006	-0.0051778	0.862069	0.674419	1	330220	330212	330212	2.05709
154.035	0.0009994	0.817926	0.501298	43	4	18	0	21	-0.0010023	-0.0012027	0.818182	0.511628	1	330533	330509	330509	1.0052
154.041	0.0030929	0.804889	0.397387	99	8	33	0	58	0	-0.0001335	0.804878	0.414141	1	330692	330691	330691	0.65944
154.083	0.0010719	0.780471	0.512589	44	5	18	0	21	0	-9.57e-005	0.782609	0.522727	1	330909	330899	330899	1.05166
154.173	0.0009326	0.038023	1.00715	43	40	3	0	0	-2.17e-005	-0.000968	0.0697674	1	1	331136	331146	331136	-140.77
154.321	0.001532	0.94748	0.406261	81	2	32	0	47	0	-0.000681	0.941176	0.419753	1	331528	331465	331465	0.684241
154.907	0.0012417	0.684174	0.814729	59	15	33	0	11	0	-0.0010203	0.6875	0.813559	1	332541	332540	332540	4.39751
155.233	0.0015388	0.592433	0.410368	42	7	11	0	24	0	-0.0007308	0.611111	0.428571	1	333151	333155	333151	0.695974
155.239	0.0018862	0.611469	0.578316	104	23	38	0	43	0	-0.0009713	0.622951	0.586538	1	333208	333195	333195	1.37144
155.322	0.002663	0.758119	0.553217	89	12	38	0	39	0	-0.0002282	0.76	0.561798	1	333450	333448	333448	1.23822
155.331	0.0036021	-0.0313469	0.943379	55	50	1	0	4	0	-0.0006419	0.0196078	0.927273	1	333564	333563	333563	16.6614
155.444	0.0047718	0.726718	0.518926	284	40	110	1	133	-0.0004253	-0.0008344	0.733333	0.528169	1	333861	333858	333858	1.07868
155.452	0.0013773	0.747461	0.535865	44	6	18	0	20	0	-0.0005347	0.75	0.545455	1	334151	334152	334151	1.15454
155.667	0.0024797	0.687339	0.625471	46	9	20	0	17	-0.0006778	-0.0004859	0.689655	0.630435	1	334770	334769	334769	1.67002
155.69	0.0026221	0.713614	0.383269	62	7	18	0	37	0	-0.0006606	0.72	0.403226	1	334894	334875	334875	0.621451
156.466	0.0009541	0.645507	0.533353	59	11	21	1	26	-0.0006603	-0.0006143	0.65625	0.542373	1	336555	336542	336542	1.14295
156.523	0.0013301	0.957194	0.43627	40	1	17	0	22	0	-0.0003042	0.944444	0.45	1	336713	336698	336698	0.773898
156.628	0.0013105	0.753948	0.668508	61	10	31	0	20	0	-1.5e-005	0.756098	0.672131	1	336904	336902	336902	2.01666
156.714	0.0017182	0.742454	0.667883	70	12	35	0	23	0	-0.0003479	0.744681	0.671429	1	337103	337102	337102	2.01099
156.723	0.0023995	0.665655	0.492927	135	22	46	1	66	0	-9.12e-005	0.676471	0.503704	1	337208	337206	337206	0.972102
156.731	0.0014922	0.700937	0.657856	77	15	36	0	26	-0.0020104	-0.0019879	0.705882	0.662338	1	337365	337346	337346	1.92275
157.237	0.0029815	0.114154	0.570933	60	29	6	0	25	0	-0.0017711	0.171429	0.583333	1	338230	338206	338206	1.33064
157.408	0.0015289	0.785941	0.329189	98	7	27	0	64	0	-0.0012555	0.794118	0.346939	1	338624	338603	338603	0.490732
157.525	0.0014054	0.698515	0.65761	56	11	26	1	18	0	-0.0003051	0.702703	0.660714	1	338882	338867	338867	1.92065
157.528	0.001975	0.668043	0.478712	108	17	36	0	55	0	-0.0002655	0.679245	0.490741	1	338930	338926	338926	0.918324
157.548	0.0020154	0.725019	0.639926	155	27	73	0	55	0	-0.0001231	0.73	0.645161	1	339137	339118	339118	1.77721
157.596	0.0015099	0.865428	0.481337	59	4	25	1	29	0	-0.0002548	0.862069	0.491525	1	339381	339366	339366	0.928033
157.64	0.002013	0.0712779	0.970393	49	42	5	0	2	0	-0.0005909	0.106383	0.959184	1	339458	339457	339457	32.7758
158.179	0.0025842	0.806882	0.531132	76	8	33	1	34	-0.0008494	-0.0010482	0.804878	0.539474	1	340446	340437	340437	1.1328
158.207	0.002558	0.598439	0.48107	89	17	27	0	45	0	-6.73e-005	0.613636	0.494382	1	340579	340577	340577	0.92704
158.222	0.0019346	0.574131	0.636101	64	17	24	1	22	-0.0012482	-0.0005857	0.585366	0.640625	1	340714	340700	340700	1.74801
158.253	0.0012241	0.664037	0.576391	89	17	35	0	37	0	-0.0003823	0.673077	0.58427	1	340801	340799	340799	1.36067
158.254	0.0035797	0.706098	0.526662	136	21	52	0	63	0	-6.83e-005	0.712329	0.536765	1	340888	340887	340887	1.11265
158.267	0.0017233	0.62926	0.669924	49	12	21	0	16	0	-9.08e-005	0.636364	0.673469	1	341035	341032	341032	2.02961
158.47	0.001961	0.651871	0.576111	101	20	39	0	42	0	-0.0001769	0.661017	0.584158	1	341476	341473	341473	1.35911
158.505	0.0025406	0.59291	0.539404	111	24	37	0	50	0	-0.0002328	0.606557	0.54955	1	341637	341627	341627	1.1711
158.854	0.0023822	0.67734	0.423027	73	10	22	1	40	-0.0004275	-0.0006231	0.6875	0.438356	1	342327	342326	342326	0.733182
158.867	0.0020117	0.743071	0.455975	111	13	39	0	59	-0.0018493	-0.0010678	0.75	0.468468	1	342411	342409	342409	0.83815
158.869	0.0026004	0.640684	0.642769	145	33	61	0	51	0	-0.0002708	0.648936	0.648276	1	342521	342519	342519	1.79931
158.877	0.0009124	0.883355	0.620372	40	3	22	0	15	0	-1.3e-006	0.88	0.625	1	342718	342714	342714	1.63416
158.982	0.0045592	0.783024	0.524506	165	19	69	1	76	0	-0.0014119	0.784091	0.533333	1	342919	342912	342912	1.10308
159.282	0.0029027	0.616498	0.612634	134	31	52	0	51	0	-0.0006982	0.626506	0.619403	1	343525	343519	343519	1.58154
159.293	0.0013044	0.753458	0.45261	99	11	35	0	53	0	-9.6e-006	0.76087	0.464646	1	343665	343663	343663	0.826849
159.299	0.0009801	-0.0122234	0.957735	42	39	1	0	2	0	-1.46e-005	0.025	0.952381	1	343789	343788	343788	22.6604
159.454	0.0013733	0.880395	0.51193	46	3	21	0	22	0	-0.0002845	0.875	0.521739	1	344232	344219	344219	1.04889
159.729	0.0024207	0.728014	0.570408	97	15	41	1	40	-0.0017492	-0.0008545	0.732143	0.57732	1	344836	344831	344831	1.32779
160.389	0.0022444	0.918697	0.11067	61	1	8	0	52	0	-0.0019817	0.888889	0.147541	1	345898	345895	345895	0.124442
160.68	0.0011901	0.853724	0.488806	40	3	17	0	20	-0.0008612	-0.0002714	0.85	0.5	1	346447	346441	346441	0.956203
160.776	0.0023348	0.152752	0.687502	75	42	10	0	23	0	-0.000862	0.192308	0.693333	1	346679	346678	346678	2.20002
160.964	0.0010489	0.368042	0.507716	48	15	10	0	23	0	-0.000336	0.4	0.520833	1	347115	347116	347115	1.03135
161.516	0.002329	0.914451	0.145918	43	1	7	0	35	0	-0.0002755	0.875	0.186047	1	348077	348043	348043	0.170848
161.956	0.003142	0.720221	0.4893	154	21	56	1	76	0	-0.0002405	0.727273	0.5	1	348677	348678	348677	0.958098
162.219	0.0024007	0.850421	0.528943	188	15	86	0	87	0	-0.0001817	0.851485	0.537234	1	349392	349387	349387	1.12289
162.239	0.0025509	0.764726	0.672074	114	18	59	0	37	0	-0.0010368	0.766234	0.675439	1	349625	349626	349625	2.04947
162.399	0.001601	0.936825	0.267967	41	1	11	1	28	0	-0.0002098	0.916667	0.292683	1	350047	350032	350032	0.366058
162.451	0.0013054	0.723706	0.459688	55	7	19	0	29	-8.6e-006	-0.0021225	0.730769	0.472727	1	350141	350142	350141	0.850782
162.514	0.0017034	0.737066	0.473864	72	9	26	0	37	0	-0.0004841	0.742857	0.486111	1	350345	350336	350336	0.90065
162.593	0.0025842	0.856054	0.550844	59	5	28	0	26	-0.0009466	-0.0003957	0.848485	0.559322	1	350659	350655	350655	1.2264
162.833	0.001517	0.799362	0.391049	49	4	16	0	29	0	-0.0005537	0.8	0.408163	1	351106	351084	351084	0.642167
162.978	0.0041737	0.653659	0.635774	184	40	78	0	66	-0.00105	-0.00072	0.661017	0.641304	1	351534	351524	351524	1.74555
162.984	0.0016987	0.320848	0.485813	50	16	9	1	24	0	-5.3e-006	0.36	0.5	1	351718	351709	351709	0.94482
162.986	0.0032685	0.365733	0.509176	86	27	18	0	41	0	-2.6e-005	0.4	0.523256	1	351760	351759	351759	1.03739
163.085	0.0017027	0.688376	0.599532	43	8	18	1	16	-0.0003922	-0.0004392	0.692308	0.604651	1	351988	351986	351986	1.49708
164.081	0.0015659	0.955059	0.233583	66	1	16	0	49	0	-0.0002676	0.941176	0.257576	1	353815	353763	353763	0.304773
